% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=491249, Thu Dec 26 22:19:47 2019, <python>{}</python>
1 6 1.1148221491532881 1.0000250003125026 0.00022558087074216106 2.2558087074216106e-04 0.0003977724741447892 0.000998003992015968   
2 12 1.2373730487777266 1.3877757892979148 0.00021454623471358077 2.1454623471358077e-04 0.000499001996007984 0.0008673026886383347   
3 18 1.2139753379672737 1.2129209947603952 0.00019428793471925395 1.9428793471925395e-04 0.0006793478260869565 0.0007342143906020558   
4 24 1.5003899660116893 1.1706054853173948 0.00016986580601324953 1.6986580601324953e-04 0.0004095004095004095 0.0007434944237918215   
5 30 1.1703330618749475 1.5291695583388123 0.00016986580601324953 2.0868113522537563e-04 0.000526592943654555 0.000946969696969697   
6 36 1.1337090972807355 1.3913645385715636 0.00016986580601324953 2.6102845210127906e-04 0.0005446623093681918 0.0008077544426494346   
7 42 1.3726007407361485 1.23089420590388 0.00016986580601324953 1.7064846416382253e-04 0.0007412898443291327 0.0008703220191470844   
8 48 1.3949958259255981 1.926438154019265 0.00016545334215751158 1.6545334215751158e-04 0.00036088054853843375 0.0005102040816326531   
9 54 1.1486531540462457 1.892180732420737 0.0001339046598821639 1.3390465988216390e-04 0.0006901311249137336 0.0008764241893076249   
10 60 1.1087454509615196 1.9515964050488552 0.0001339046598821639 3.3738191632928474e-04 0.0005455537370430987 0.0007178750897343862   
11 66 0.9084204534993974 1.6247754111482546 0.0001339046598821639 2.8360748723766310e-04 0.00042753313381787086 0.0008006405124099279   
12 72 0.7972730167189434 1.4792968341361898 0.0001339046598821639 3.9077764751856197e-04 0.0005753739930955121 0.0009199632014719411   
13 78 0.8430965796788544 1.3226589741756367 0.0001339046598821639 2.6448029621793179e-04 0.0007739938080495357 0.0008396305625524769   
14 84 0.6228091489929842 1.4471382196870073 0.0001339046598821639 4.6554934823091247e-04 0.0006119951040391676 0.0010384215991692627   
15 90 0.7030354995258787 1.7897366335083054 0.0001322401481089659 1.3224014810896590e-04 0.0006157635467980296 0.0007320644216691069   
16 96 0.650925147424737 2.2830471477450605 0.0001221001221001221 1.2210012210012210e-04 0.0005060728744939271 0.0007189072609633358   
17 102 0.5049923292413769 2.407171778149961 0.0001221001221001221 3.5348179568752211e-04 0.0006680026720106881 0.0007987220447284345   
18 108 0.48633874308474895 2.4367969463528207 0.0001221001221001221 3.5248501938667606e-04 0.00043308791684711995 0.0007942811755361397   
19 114 0.37919359710465333 2.1301827914501184 0.0001221001221001221 3.7397157816005983e-04 0.0006153846153846154 0.0008525149190110827   
20 120 0.293322176764744 2.4524933623261345 0.0001221001221001221 2.9533372711163615e-04 0.0006105006105006105 0.0007158196134574087   
21 126 0.24936378187962596 2.0996899784761838 0.0001221001221001221 2.3998080153587713e-04 0.0006868131868131869 0.0008237232289950577   
22 132 0.29089403530154 2.106335236738347 0.0001221001221001221 2.7540622418066650e-04 0.0006711409395973154 0.0011337868480725624   
23 138 0.2154752529052558 2.151113673115774 0.0001221001221001221 2.7203482045701850e-04 0.0006146281499692685 0.0008680555555555555   
24 144 0.18472070263519164 2.092223608531269 0.0001221001221001221 2.6406126221283337e-04 0.0005186721991701245 0.0008598452278589854   
25 150 0.23557529486959541 2.0947950677365523 0.0001221001221001221 2.3277467411545624e-04 0.0006222775357809583 0.0009182736455463728   
26 156 0.26418942086824665 1.5798193900393716 0.0001221001221001221 4.8332527791203480e-04 0.0006920415224913495 0.0010582010582010583   
27 162 0.22982773111889077 2.176406003383514 0.0001221001221001221 3.8153376573826786e-04 0.0007178750897343862 0.0010070493454179255   
28 168 0.2551236305603438 1.9614417415348526 0.0001221001221001221 2.3929169657812874e-04 0.00046125461254612545 0.0007547169811320754   
29 174 0.24891188088572944 2.7777340428554584 0.0001221001221001221 2.4431956999755681e-04 0.000691085003455425 0.0012106537530266344   
30 180 0.24693797633883693 2.8932281236045903 0.0001221001221001221 2.2779043280182233e-04 0.0008244023083264633 0.001049317943336831   
31 186 0.26587923363471166 3.0507528843107536 0.0001221001221001221 1.6911889058007779e-04 0.0006131207847946045 0.0010162601626016261   
32 192 0.20110615950094468 3.2917174366548 0.0001221001221001221 3.7778617302606723e-04 0.0005885815185403178 0.0006816632583503749   
