% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=491249, Thu Dec 26 22:19:47 2019
1 6 1.1148221491532881 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 1.2373730487777266 1.178647360761616 0.8493067611144173 0.8493067611144173 1.178647360761616
3 18 1.2139753379672737 1.12008128916581 0.9234577470456558 0.9234577470456558 1.12008128916581
4 24 1.5003899660116893 1.0550674638274602 0.9013006320753674 0.9013006320753674 1.0550674638274602
5 30 1.1703330618749475 1.258733511255641 0.8231484235293338 0.8231484235293338 1.258733511255641
6 36 1.1337090972807355 1.0609722232822227 0.7625407963691987 0.7625407963691987 1.0609722232822227
7 42 1.3726007407361485 0.9553001992193233 0.7761026046245946 0.7761026046245946 0.9553001992193233
8 48 1.3949958259255981 1.231820054574856 0.6394288090717173 0.6394288090717173 1.231820054574856
9 54 1.1486531540462457 1.172663303011356 0.6197416995738692 0.6197416995738692 1.172663303011356
10 60 1.1087454509615196 1.0947996591518347 0.560976468454003 0.560976468454003 1.0947996591518347
11 66 0.9084204534993974 0.9391723349785636 0.5780320951034307 0.5780320951034307 0.9391723349785636
12 72 0.7972730167189434 0.8061077185759256 0.5449262784684038 0.5449262784684038 0.8061077185759256
13 78 0.8430965796788544 0.7378841693085698 0.5578793806381309 0.5578793806381309 0.7378841693085698
14 84 0.6228091489929842 0.7566038791780634 0.5228276531468463 0.5228276531468463 0.7566038791780634
15 90 0.7030354995258787 0.7597968260369509 0.4245299625719624 0.4245299625719624 0.7597968260369509
16 96 0.650925147424737 0.8741014913388901 0.3828661585908246 0.3828661585908246 0.8741014913388901
17 102 0.5049923292413769 0.8173378848279328 0.33954281628214344 0.33954281628214344 0.8173378848279328
18 108 0.48633874308474895 0.7382296038354403 0.3029508080024297 0.3029508080024297 0.7382296038354403
19 114 0.37919359710465333 0.656618481111381 0.30824513452406077 0.30824513452406077 0.656618481111381
20 120 0.293322176764744 0.6251287210833346 0.25489517349413504 0.25489517349413504 0.6251287210833346
21 126 0.24936378187962596 0.5090554106884375 0.24244313013194274 0.24244313013194274 0.5090554106884375
22 132 0.29089403530154 0.48092725004524983 0.22832417255192672 0.22832417255192672 0.48092725004524983
23 138 0.2154752529052558 0.5076286662049069 0.23598411955126192 0.23598411955126192 0.5076286662049069
24 144 0.18472070263519164 0.4435680277080676 0.21200794499181194 0.21200794499181194 0.4435680277080676
25 150 0.23557529486959541 0.4025585010196977 0.19217082721827597 0.19217082721827597 0.4025585010196977
26 156 0.26418942086824665 0.3820654452916856 0.2418412178636217 0.2418412178636217 0.3820654452916856
27 162 0.22982773111889077 0.4489830198640121 0.2062956172543211 0.2062956172543211 0.4489830198640121
28 168 0.2551236305603438 0.3869618562490317 0.19728439955918814 0.19728439955918814 0.3869618562490317
29 174 0.24891188088572944 0.4523583227910949 0.16285156023291525 0.16285156023291525 0.4523583227910949
30 180 0.24693797633883693 0.42955945353710595 0.14847064772823032 0.14847064772823032 0.42955945353710595
31 186 0.26587923363471166 0.42262735991670447 0.1385321512241026 0.1385321512241026 0.42262735991670447
32 192 0.20110615950094468 0.4480082490577297 0.1361016726614958 0.1361016726614958 0.4480082490577297
33 198 0.23412977799259024 0.3830010685051912 0.12391852786120983 0.12391852786120983 0.3830010685051912
34 204 0.2063031904565907 0.3799388496513303 0.13957959188657704 0.13957959188657704 0.3799388496513303
35 210 0.24122955766249277 0.35198385943660637 0.15618394281608525 0.15618394281608525 0.35198385943660637
36 216 0.2121241340110528 0.4301038112756615 0.13763696728780833 0.13763696728780833 0.4301038112756615
37 222 0.21589900580860522 0.37455650647441713 0.125918571073119 0.125918571073119 0.37455650647441713
38 228 0.24607423497114575 0.37035824545685153 0.11904705394567919 0.11904705394567919 0.37035824545685153
39 234 0.28153190641652964 0.40288118448532345 0.11158879282885757 0.11158879282885757 0.40288118448532345
40 240 0.3376042164920008 0.44713878731384404 0.09653697936617556 0.09653697936617556 0.44713878731384404
41 246 0.2733633561041958 0.4513886857451414 0.10010174371412617 0.10010174371412617 0.4513886857451414
42 252 0.28851025503266703 0.3706692925818924 0.0987632487856986 0.0987632487856986 0.3706692925818924
43 258 0.2572694676125931 0.3739839889052411 0.0914056313556378 0.0914056313556378 0.3739839889052411
44 264 0.2905602270501672 0.3666361363933643 0.0752643016901116 0.0752643016901116 0.3666361363933643
45 270 0.26505691828373873 0.31881106113892754 0.09103308757252862 0.09103308757252862 0.31881106113892754
46 276 0.25560711245434825 0.28747212127149663 0.08570072333058225 0.08570072333058225 0.28747212127149663
47 282 0.22428129050742523 0.3022289964912197 0.07564002386751725 0.07564002386751725 0.3022289964912197
48 288 0.17716740590129493 0.272695368146539 0.07015599936329261 0.07015599936329261 0.272695368146539
49 294 0.21261045131047246 0.2186710968309309 0.06695571011614668 0.06695571011614668 0.2186710968309309
50 300 0.2920351972451127 0.26482794393253967 0.06381745591621685 0.06381745591621685 0.26482794393253967
51 306 0.3567653489775192 0.3518473178196067 0.05322823649845768 0.05322823649845768 0.3518473178196067
52 312 0.4554693959149048 0.42269485792766737 0.053161735824363156 0.053161735824363156 0.42269485792766737
53 318 0.4788944081883243 0.38230308842949795 0.062061469670966554 0.062061469670966554 0.38230308842949795
54 324 0.4921282925746733 0.37242880600745376 0.058362257495260354 0.058362257495260354 0.37242880600745376
55 330 0.5345185924763284 0.3725887753569356 0.05764490867314929 0.05764490867314929 0.3725887753569356
